MArray	Dye	Trt	Pin	Dip	Gene	log2i
1	1	0	2	2	45	4.4496223381
1	1	0	1	4	228	3.5043502868
1	1	0	4	3	371	7.2000050277
1	1	0	4	3	112	6.8238719011
1	1	0	3	4	215	5.404490263
1	1	0	3	2	233	5.7005152625
1	1	0	4	1	176	6.8415254258
1	1	0	2	4	397	4.783086842
1	1	0	2	1	107	4.4798216386
1	1	0	3	4	129	5.6059483259
1	1	0	1	2	188	3.7036126122
1	1	0	1	1	494	4.1698820148
1	1	0	4	3	228	6.9885461536
1	1	0	2	3	173	4.6045186472
1	1	0	2	2	367	4.8602116679
1	1	0	4	2	341	7.119308908
1	1	0	3	1	442	5.9832040053
1	1	0	1	3	310	3.645770982
1	1	0	3	3	137	5.2930208553
1	1	0	2	2	369	4.7817414318
1	1	0	1	3	119	3.2496876882
1	1	0	1	2	1	3.0225578788
1	1	0	3	3	206	5.6995244768
1	1	0	1	4	161	3.3582377927
1	1	0	2	2	415	5.1753509494
1	1	0	3	2	10	5.0965901294
1	1	0	3	3	307	5.6749749846
1	1	0	3	4	62	5.2621307645
1	1	0	4	1	277	7.3102243075
1	1	0	1	4	146	3.2651398888
1	1	0	4	2	400	7.2253982264
1	1	0	4	4	243	7.0064862425
1	1	0	2	2	165	4.4615618075
1	1	0	4	4	401	7.3348595785
1	1	0	3	1	336	5.9687400088
1	1	0	3	3	416	6.2202514289
1	1	0	2	4	47	4.2484649474
1	1	0	4	4	455	7.538637678
1	1	0	2	1	445	5.1565509491
1	1	0	1	1	93	3.7781365953
1	1	0	1	1	101	3.3510604871
1	1	0	4	1	20	6.4021827074
1	1	0	4	1	356	7.1141278965
1	1	0	3	1	194	5.4333653232
1	1	0	1	4	491	4.071166635
1	1	0	4	3	193	6.9698930225
1	1	0	1	4	498	4.1540580529
1	1	0	4	4	69	6.4380504654
1	1	0	3	4	57	5.1019207497
1	1	0	1	2	346	3.6676419689
1	1	0	1	4	246	3.5646780848
1	1	0	3	3	11	5.1757755145
1	1	0	1	1	455	4.201142503
1	1	0	1	2	240	3.5595204881
1	1	0	1	2	475	4.0989102626
1	1	0	3	1	499	5.9460903969
1	1	0	1	3	414	3.9102572558
1	1	0	4	3	283	6.6389661407
1	1	0	4	3	69	6.6144248926
1	1	0	1	1	218	3.6631784613
1	1	0	3	2	233	5.6098142331
1	1	0	3	2	204	5.6844624813
1	1	0	1	2	76	3.3920202153
1	1	0	2	2	45	3.9353128533
1	1	0	1	4	68	3.4631500751
1	1	0	1	1	150	3.5369359982
1	1	0	2	2	265	4.6369287632
1	1	0	2	3	285	4.6081930861
1	1	0	3	1	473	6.1125836644
1	1	0	4	4	33	6.4663771475
1	1	0	1	2	200	3.8062186733
1	1	0	2	4	443	4.9210846069
1	1	0	2	2	427	4.8593305952
1	1	0	4	1	481	7.4624170363
1	1	0	2	4	351	4.6706473215
1	1	0	1	2	24	3.3258544238
1	1	0	4	4	440	7.2676957754
1	1	0	2	2	351	4.6111896335
1	1	0	2	4	119	4.4981114376
1	1	0	4	4	231	6.76282024
1	1	0	2	2	207	4.7021340834
1	1	0	3	4	321	5.7918879385
1	1	0	4	2	318	7.1897274625
1	1	0	4	1	285	7.2037232298
1	1	0	2	3	243	4.4362033793
1	1	0	2	4	279	4.6866198437
1	1	0	4	2	469	7.225524349
1	1	0	2	2	487	5.1637808477
1	1	0	3	4	477	6.2237493156
1	1	0	3	2	257	5.5229474051
1	1	0	1	1	457	3.9060158494
1	1	0	3	1	207	5.4586915896
1	1	0	1	1	453	4.0184363149
1	1	0	2	4	273	4.6825490786
1	1	0	2	2	493	5.2922302832
1	1	0	3	1	102	5.2766316805
1	1	0	3	1	92	5.4710961066
1	1	0	3	3	430	5.7165400444
1	1	0	3	3	106	5.3720822577
1	1	0	2	1	111	4.3369700643
1	1	0	2	1	101	4.7075603942
1	1	0	1	3	261	3.82663177
1	1	0	2	2	434	4.8955773546
1	1	0	3	3	118	5.2420273369
1	1	0	2	2	61	4.1122754703
1	1	0	3	2	4	5.1706612009
1	1	0	4	1	364	7.177914538
1	1	0	4	4	30	6.4473138069
1	1	0	2	4	442	4.9534426123
1	1	0	3	2	115	5.4282437286
1	1	0	2	3	167	4.348766768
1	1	0	3	4	459	5.9864130966
1	1	0	3	3	89	5.4581829505
1	1	0	1	2	343	3.8329464044
1	1	0	1	2	114	3.3213950471
1	1	0	1	4	146	3.5343246812
1	1	0	3	1	445	6.109521413
1	1	0	2	2	151	4.5606484461
1	1	0	2	3	249	4.5248335138
1	1	0	4	2	364	7.3389128186
1	1	0	4	4	168	6.8929654056
1	1	0	3	3	489	6.3210878951
1	1	0	3	1	379	5.9043149391
1	1	0	3	2	488	6.0994864422
1	1	0	2	2	134	4.1326921908
1	1	0	2	2	178	4.4605284901
1	1	0	4	3	67	6.2770958525
1	1	0	3	4	458	5.9383559076
1	1	0	4	3	171	7.0598764395
1	1	0	4	3	489	7.6686225689
1	1	0	3	3	99	5.3886360326
1	1	0	1	2	125	3.5863121338
1	1	0	1	1	372	3.8586847422
1	1	0	1	2	103	3.3747443911
1	1	0	1	1	201	3.5083016961
1	1	0	3	2	182	5.2535737632
1	1	0	3	3	59	5.4070055728
1	1	0	2	3	124	4.006476519
1	1	0	2	4	485	5.1346906149
1	1	0	2	4	257	4.6926768413
1	1	0	1	3	290	3.5430343782
1	1	0	3	4	431	6.2445086331
1	1	0	1	2	5	3.2047805834
1	1	0	4	2	220	6.8736091294
1	1	0	4	4	275	7.0060640699
1	1	0	1	1	97	3.3609240681
1	1	0	1	2	51	3.4859229098
1	1	0	2	4	248	4.6501111404
1	1	0	3	1	117	5.2628743309
1	1	0	3	1	357	6.1434816894
1	1	0	4	2	155	6.6865415905
1	1	0	1	3	345	3.805949886
1	1	0	4	2	151	6.4984947757
1	1	0	4	3	188	6.957187857
1	1	0	2	3	334	4.8242422665
1	1	0	1	4	244	3.5799828919
1	1	0	2	2	402	4.9883030012
1	1	0	1	1	340	3.9812151577
1	1	0	3	1	228	5.7053622167
1	1	0	3	3	204	5.3618955388
1	1	0	3	3	244	5.7063321379
1	1	0	3	4	147	5.3376394979
1	1	0	1	2	130	3.61777277
1	1	0	4	1	145	6.8117948102
1	1	0	3	3	38	5.01616197
1	1	0	4	2	386	7.486101611
1	1	0	4	2	346	7.0573281262
1	1	0	3	2	215	5.6775268986
1	1	0	4	2	112	6.8982875577
1	1	0	3	3	209	5.484302722
1	1	0	3	3	436	6.1518383508
1	1	0	4	2	33	6.6450901815
1	1	0	3	1	305	5.5300792396
1	1	0	4	1	153	6.8526165709
1	1	0	1	2	363	3.9293543008
1	1	0	4	4	398	7.5210253158
1	1	0	1	2	53	3.0931510476
1	1	0	3	1	227	5.5538736545
1	1	0	4	4	157	6.8787835333
1	1	0	4	1	416	7.2038806927
1	1	0	1	3	304	3.6177513857
1	1	0	3	4	338	5.8388372033
1	1	0	2	3	95	4.3244230496
1	1	0	4	4	488	7.4216711365
1	1	0	2	1	197	4.578628429
1	1	0	1	3	21	3.2459315779
1	1	0	4	2	414	7.5451022831
1	1	0	2	4	304	4.8619904171
1	1	0	1	4	162	3.7096000225
1	1	0	4	3	104	6.6456786447
1	1	0	4	2	214	6.9583969558
1	1	0	4	4	286	7.2449585549
1	1	0	4	1	148	6.6530641734
1	1	0	3	4	359	5.9179591363
1	1	0	3	3	408	6.0831374724
1	1	0	2	4	82	4.2343279155
1	1	0	2	3	391	4.9665409794
1	1	0	4	4	347	7.2111345484
1	1	0	1	3	122	3.4044741993
1	1	0	1	1	58	3.1887469938
1	1	0	2	2	221	5.0018433924
1	1	0	4	4	209	6.8971698125
1	1	0	3	2	192	5.7466058425
1	1	0	2	3	323	4.8425280124
1	1	0	2	2	70	4.4615557317
1	1	0	4	4	500	7.6672042118
1	1	0	4	2	301	6.9008003062
1	1	0	3	1	321	5.7616737529
1	1	0	2	1	409	4.9481678871
1	1	0	1	1	143	3.5723204948
1	1	0	2	4	424	5.0018084292
1	1	0	1	1	404	3.9787203811
1	1	0	1	4	26	3.3050036085
1	1	0	2	1	364	4.5587998312
1	1	0	2	2	120	4.367856229
1	1	0	1	1	475	4.2983637295
1	1	0	3	3	274	5.7206209497
1	1	0	4	2	359	7.1984900859
1	1	0	4	1	405	7.4023681356
1	1	0	2	1	420	4.8901089225
1	1	0	4	1	164	6.4545751694
1	1	0	1	1	267	3.644850677
1	1	0	1	4	235	3.7503142231
1	1	0	1	3	211	3.5730180401
1	1	0	4	2	79	6.5060901115
1	1	0	4	3	79	6.5128141456
1	1	0	3	3	252	5.6103670471
1	1	0	2	2	225	4.6175306636
1	1	0	4	4	25	6.487822589
1	1	0	1	4	94	3.5391307863
1	1	0	3	2	162	5.4886288994
1	1	0	1	3	376	3.9283404749
1	1	0	2	2	356	4.8830207323
1	1	0	2	2	47	4.1620624585
1	1	0	1	1	53	3.3455579978
1	1	0	2	4	179	4.6596165899
1	1	0	1	1	371	3.8972598159
1	1	0	4	2	363	7.1576696695
1	1	0	4	4	205	7.0279971805
1	1	0	1	2	15	3.2313336276
1	1	0	1	2	186	3.6555368655
1	1	0	2	4	212	4.6349824263
1	1	0	2	4	314	4.902233132
1	1	0	3	1	67	5.1455263031
1	1	0	3	2	439	5.6040879476
1	1	0	1	1	268	3.8696611619
1	1	0	1	2	473	4.2512812446
1	1	0	4	3	251	7.0802564086
1	1	0	1	3	333	3.6769316715
1	1	0	1	4	88	3.5145832152
1	1	0	2	4	181	4.6214993226
1	1	0	4	3	387	7.4156608089
1	1	0	2	2	113	4.5045098782
1	1	0	4	1	20	6.3680873713
1	1	0	3	1	23	5.0222530484
1	1	0	1	2	128	3.4003157624
1	1	0	4	4	78	6.7398428249
1	1	0	3	1	312	5.6198485449
1	1	0	1	4	167	3.7817713007
1	1	0	3	4	180	5.7166647978
1	1	0	1	3	430	3.8290177713
1	1	0	3	2	138	5.7547852357
1	1	0	4	2	16	6.6662653058
1	1	0	3	2	475	5.8941813728
1	1	0	4	4	230	6.7366390994
1	1	0	3	1	248	5.7083836821
1	1	0	2	2	19	4.0509773573
1	1	0	1	2	141	3.5299863202
1	1	0	4	1	199	6.6996109694
1	1	0	1	2	297	3.8472450093
1	1	0	3	1	236	5.3773970999
1	1	0	2	4	350	4.8921155099
1	1	0	4	1	22	6.6630687215
1	1	0	2	2	122	4.2625800258
1	1	0	4	2	242	7.1131407048
1	1	0	3	2	185	5.5628719873
1	1	0	1	1	55	3.118167367
1	1	0	4	3	327	7.1949671375
1	1	0	4	2	416	7.2572132342
1	1	0	3	3	229	5.4832105558
1	1	0	1	1	403	4.0167136914
1	1	0	1	1	57	3.3038927738
1	1	0	3	1	126	5.371338748
1	1	0	2	2	80	4.2309000113
1	1	0	4	1	346	7.1781427729
1	1	0	1	4	430	4.1936399528
1	1	0	4	1	191	6.7082811326
1	1	0	3	4	213	5.7093663535
1	1	0	2	1	448	4.8676695978
1	1	0	3	2	39	5.1804252106
1	1	0	4	3	432	7.3962654877
1	1	0	1	4	243	3.7749228601
1	1	0	3	1	218	5.4732606431
1	1	0	4	4	473	7.5358797899
1	1	0	1	1	150	3.7194873561
1	1	0	3	2	409	6.2926977737
1	1	0	2	1	200	4.5150289235
1	1	0	3	4	47	5.2464945376
1	1	0	2	1	225	4.7767384648
1	1	0	2	1	157	4.3735265475
1	1	0	1	1	50	3.3287817208
1	1	0	2	2	146	4.4577626516
1	1	0	2	2	20	4.1500785046
1	1	0	4	3	98	6.825562792
1	1	0	2	2	170	4.582763675
1	1	0	1	2	211	3.8132749823
1	1	0	3	4	10	4.9235007734
1	1	0	1	1	308	3.6650563625
1	1	0	3	3	455	6.2021486474
1	1	0	4	2	182	7.0105074229
1	1	0	1	4	311	3.8602517636
1	1	0	4	4	376	7.0382042051
1	1	0	1	4	143	3.5831775395
1	1	0	2	1	397	4.9555041514
1	1	0	1	1	342	3.9463889038
1	1	0	4	3	424	7.5720803426
1	1	0	3	3	404	5.9120956062
1	1	0	2	3	54	4.0095083653
1	1	0	1	2	216	3.4656778072
1	1	0	3	4	445	6.0038265386
1	1	0	2	3	471	5.2050344586
1	1	0	4	3	182	6.9988923761
1	1	0	1	4	33	3.3337863695
1	1	0	3	3	129	5.2920928741
1	1	0	1	1	220	3.6425642501
1	1	0	2	1	407	4.7211948675
1	1	0	4	2	114	6.839267071
1	1	0	1	1	174	3.6872588608
1	1	0	2	4	193	4.3928093248
1	1	0	2	3	252	4.575025982
1	1	0	4	1	362	7.1785621254
1	1	0	2	1	460	5.0618574187
1	1	0	2	4	377	5.0805776634
1	1	0	2	4	196	4.5639987755
1	1	0	2	4	246	4.6038150804
1	1	0	3	2	242	5.6350813642
1	1	0	1	1	389	3.9754103544
1	1	0	1	1	306	3.6843942718
1	1	0	4	1	61	6.4847845936
1	1	0	2	3	168	4.4649519388
1	1	0	1	1	263	3.4660330284
1	1	0	4	2	97	6.3835454262
1	1	0	2	4	315	4.8124969936
1	1	0	2	2	189	4.4868826817
1	1	0	3	1	481	5.9765567284
1	1	0	3	2	40	5.368080583
1	1	0	4	3	12	6.5988398243
1	1	0	1	1	446	3.9065567711
1	1	0	1	2	9	3.3026520724
1	1	0	4	1	187	6.8117801925
1	1	0	1	4	245	3.6600557593
1	1	0	4	3	428	7.5027277155
1	1	0	2	4	451	5.1121842575
1	1	0	4	3	135	6.669274192
1	1	0	2	3	494	4.8362446512
1	1	0	4	3	294	7.0943499882
1	1	0	1	1	71	3.4712393003
1	1	0	4	1	385	7.3230211476
1	1	0	2	3	82	3.9210720831
1	1	0	1	2	231	3.5358915034
1	1	0	4	3	138	6.8504224882
1	1	0	4	1	134	6.6357932217
1	1	0	1	3	355	3.7669741172
1	1	0	1	2	27	3.2128558971
1	1	0	3	3	496	5.9871759867
1	1	0	2	1	151	4.3593063425
1	1	0	3	4	275	5.6870417065
1	1	0	4	3	301	7.0989124643
1	1	0	3	2	365	5.7017402964
1	1	0	2	4	448	4.9901426399
1	1	0	3	2	287	5.6557855365
1	1	0	2	4	122	4.5234107691
1	1	0	1	4	74	3.3444960975
1	1	0	3	3	410	6.170725003
1	1	0	3	3	406	6.1012015764
1	1	0	4	4	291	6.9602541657
1	1	0	1	1	236	3.9273656946
1	1	0	3	1	396	5.98174666
1	1	0	1	4	73	3.2008401401
1	1	0	2	1	114	4.7144200282
1	1	0	4	2	118	6.8058166622
1	1	0	1	2	286	3.8997102342
1	1	0	1	1	73	3.1908888964
1	1	0	4	4	467	7.5284463855
1	1	0	3	2	201	5.4745310737
1	1	0	4	3	434	7.3268512761
1	1	0	1	2	225	3.653074304
1	1	0	2	2	341	4.8709792502
1	1	0	3	2	72	5.2130576401
1	1	0	2	3	279	4.4077092512
1	1	0	4	3	316	7.0358026674
1	1	0	3	3	90	5.0923765378
1	1	0	1	2	307	3.8131912992
1	1	0	2	1	441	4.8147959816
1	1	0	2	3	489	5.0906778305
1	1	0	1	4	237	3.6957646506
1	1	0	4	3	460	7.2009547405
1	1	0	1	1	272	3.9362102457
1	1	0	3	2	265	5.5550267846
1	1	0	2	4	424	4.8587433882
1	1	0	1	2	399	4.0461645221
1	1	0	2	1	236	4.7418026122
1	1	0	1	1	189	3.4903018702
1	1	0	2	3	465	5.2862158741
1	1	0	4	4	109	6.6363795346
1	1	0	4	2	368	7.1382237456
1	1	0	2	4	280	4.7407469982
1	1	0	4	4	385	7.2175982173
1	1	0	3	2	82	5.4443994891
1	1	0	3	4	214	5.5500013139
1	1	0	4	1	100	6.4814388557
1	1	0	2	3	175	4.6568076316
1	1	0	1	2	4	3.2275997897
1	1	0	1	3	54	3.0441190102
1	1	0	3	4	124	5.5336199107
1	1	0	4	3	487	7.4725744869
1	1	0	4	1	172	6.7935409045
1	1	0	2	2	154	4.511535982
1	1	0	2	2	77	4.0865711649
1	1	0	1	2	402	3.9655113617
1	1	0	4	3	51	6.5322945392
1	1	0	1	2	209	3.6878436865
1	1	0	3	4	222	5.5006799025
1	1	0	4	3	352	7.1622409622
1	1	0	1	3	379	3.9769465139
1	1	0	2	3	92	4.5649106204
1	1	0	1	3	178	3.5539997954
1	1	0	2	3	231	4.7496228637
1	1	0	2	1	408	4.9452014611
1	1	0	2	1	44	4.0372161715
1	1	0	4	1	484	7.4204945343
1	1	0	3	2	202	5.4027526126
1	1	0	2	1	153	4.4233334007
1	1	0	1	1	366	4.0750980277
1	1	0	3	2	19	5.3919951406
1	1	0	2	1	275	4.60344662
1	1	0	3	3	158	5.7159912768
1	1	0	2	3	334	4.8350382562
1	1	0	3	1	30	5.1364035827
1	1	0	1	2	145	3.6003068698
1	1	0	3	1	281	5.5325903423
1	1	0	4	4	269	7.1337194254
1	1	0	1	2	196	3.5153933764
1	1	0	3	2	218	5.3377256187
1	1	0	2	4	336	4.7220242728
1	1	0	3	1	138	5.3754211692
1	1	0	2	4	498	5.4294762398
1	1	0	4	4	186	6.7334741506
1	1	0	1	4	246	3.8388486457
1	1	0	1	2	257	3.6200456595
1	1	0	2	1	389	5.1941036116
1	1	0	2	3	382	4.7641184074
1	1	0	3	4	238	5.5836250933
1	1	0	1	1	469	3.9664946503
1	1	0	1	3	496	4.2542069604
1	1	0	1	1	133	3.3351087845
1	1	0	4	4	468	7.3882800169
1	1	0	1	4	11	3.1522718585
1	1	0	4	4	75	6.4959581867
1	1	0	3	1	479	6.0401289727
1	1	0	4	1	376	7.0845907406
1	1	0	4	4	254	7.1660684082
1	1	0	1	4	200	3.8504912697
1	1	0	1	2	330	4.1153746275
1	1	0	3	1	436	6.0405902446
1	1	0	4	1	174	6.7314900689
1	1	0	4	4	12	6.3620680482
1	1	0	2	2	326	4.8420678148
1	1	0	4	3	171	6.5977059238
1	1	0	3	4	206	5.5126096403
1	1	0	4	1	239	6.7778216731
1	1	0	4	1	228	6.669958503
1	1	0	2	1	221	4.7416260144
1	1	0	3	2	368	5.8893287866
1	1	0	3	2	277	5.657833701
1	1	0	3	1	225	5.7348878549
1	1	0	3	2	153	5.4206303742
1	1	0	3	3	389	5.6972351635
1	1	0	4	2	201	6.7620954058
1	1	0	3	3	144	5.5698043952
1	1	0	1	2	33	3.1296780914
1	1	0	1	3	264	3.7101905984
1	1	0	4	3	350	7.1760973897
1	1	0	4	4	472	7.3829076924
1	1	0	4	3	409	7.2257814175
1	1	0	3	3	29	5.3137950229
1	1	0	1	3	173	3.5656626494
1	1	0	3	3	8	4.9610600595
1	1	0	2	3	445	5.0118380651
1	1	0	3	1	139	5.4760576483
1	1	0	1	4	131	3.6109380847
1	1	0	4	3	113	6.8167709717
1	1	0	3	1	319	5.6380485927
1	1	0	3	4	270	5.593597267
1	1	0	2	4	291	4.6750803416
1	1	0	4	4	242	6.9965342242
1	1	0	3	1	152	5.0525198397
1	1	0	1	2	421	3.8437099142
1	1	0	3	2	90	5.1308260456
1	1	0	4	4	7	6.6120209353
1	1	0	1	2	144	3.3218919226
1	1	0	3	4	28	5.1416246933
1	1	0	4	3	448	7.5283600628
1	1	0	4	2	128	6.8509990434
1	1	0	2	3	192	4.4453149173
1	1	0	2	3	474	5.2178226652
1	1	0	3	4	13	5.136194339
1	1	0	1	3	94	3.2944746042
1	1	0	4	3	419	7.2301793209
1	1	0	1	4	329	3.8317989408
1	1	0	3	2	209	5.5311029074
1	1	0	1	2	372	3.9729345459
1	1	0	1	1	460	3.8660311722
1	1	0	3	2	98	5.2431140953
1	1	0	4	3	260	6.9360744516
1	1	0	1	3	445	4.0483747972
1	1	0	2	2	383	4.6037375704
1	1	0	2	3	387	4.9509463984
1	1	0	3	4	236	5.3118415602
1	1	0	4	1	467	7.5387962193
1	1	0	3	3	80	5.3111584751
1	1	0	2	1	188	4.4072369439
1	1	0	1	4	128	3.7824733488
1	1	0	2	3	303	4.5725144506
1	1	0	2	3	335	4.9031404204
1	1	0	4	1	315	6.8531467542
1	1	0	2	1	342	4.6740892127
1	1	0	4	3	339	7.064006321
1	1	0	2	3	233	4.6303917263
1	1	0	1	4	332	3.6436562221
1	1	0	1	1	151	3.3522063901
1	1	0	3	4	24	5.1179491009
1	1	0	2	1	474	5.105285051
1	1	0	2	1	119	4.3989685805
1	1	0	1	3	5	3.2281867699
1	1	0	3	3	337	5.9482940618
1	1	0	3	1	420	6.03179522
1	1	0	4	3	139	6.7650528505
1	1	0	4	3	302	7.2248977
1	1	0	3	4	134	5.449196724
1	1	0	4	1	362	7.2145950778
1	1	0	3	1	261	5.5629175279
1	1	0	2	4	202	4.6800416929
1	1	0	4	1	239	6.7733103283
1	1	0	3	1	497	6.2367333699
1	1	0	4	2	478	7.7070861976
1	1	0	2	4	483	4.9220950932
1	1	0	4	4	155	7.0052833163
1	1	0	4	1	15	6.4659621827
1	1	0	1	2	406	3.9554436248
1	1	0	4	3	460	7.3332094794
1	1	0	2	3	246	4.693023459
1	1	0	2	2	99	4.4753508181
1	1	0	1	2	122	3.6477499849
1	1	0	1	2	78	3.2513999089
1	1	0	4	4	13	6.5836012517
1	1	0	2	3	25	4.0978518016
1	1	0	1	3	277	3.6091973156
1	1	0	3	4	274	5.6600704769
1	1	0	3	2	46	5.2647541555
1	1	0	4	2	190	6.822825047
1	1	0	1	3	445	4.3617028243
1	1	0	4	4	382	7.4777177575
1	1	0	3	1	110	5.3330999951
1	1	0	2	4	175	4.3003321903
1	1	0	3	1	253	5.5052987762
1	1	0	4	1	489	7.4962537346
1	1	0	4	4	487	7.2865463963
1	1	0	3	2	391	6.083197623
1	1	0	2	2	13	3.9407200829
1	1	0	2	2	453	5.0179192142
1	1	0	4	2	278	7.0702694391
1	1	0	2	1	461	5.1983625436
1	1	0	2	4	305	4.9271493234
1	1	0	2	3	412	4.8946239213
1	1	0	1	3	92	3.5138696114
1	1	0	4	1	493	7.6581467043
1	1	0	3	4	212	5.6680398953
1	1	0	3	1	372	5.7617963408
1	1	0	1	3	467	4.2428583325
1	1	0	2	3	373	4.7910559289
1	1	0	4	1	445	7.3326810591
1	1	0	4	4	161	6.8276121162
1	1	0	2	4	160	4.520715688
1	1	0	4	1	236	7.0073314701
1	1	0	4	4	497	7.2678965435
1	1	0	3	4	374	6.0494268035
1	1	0	4	1	185	6.8434241563
1	1	0	3	1	473	6.2963923731
1	1	0	2	1	132	4.2567813329
1	1	0	1	3	395	4.0436572736
1	1	0	1	2	255	3.5739526102
1	1	0	3	4	35	5.2759690047
1	1	0	3	4	132	5.5972053037
1	1	0	3	4	101	5.3907416581
1	1	0	2	1	472	4.8690635897
1	1	0	1	2	443	4.2165727829
1	1	0	1	3	495	4.4874140369
1	1	0	1	4	205	3.7463734176
1	1	0	2	4	169	4.7682711395
1	1	0	3	3	63	5.1560505801
1	1	0	2	3	463	5.4023194269
1	1	0	4	2	197	7.142988053
1	1	0	4	2	386	7.1616441967
1	1	0	2	1	208	4.3844796228
1	1	0	2	1	344	4.5377548532
1	1	0	3	4	104	5.3286050433
1	1	0	2	1	372	4.9500058897
1	1	0	2	4	370	4.7314996306
1	1	0	2	1	278	4.6000934293
1	1	0	4	1	236	6.6885190234
1	1	0	2	4	13	4.1719157177
1	1	0	1	2	430	4.067793973
1	1	0	2	1	464	5.1807474909
1	1	0	3	1	39	5.1643836226
1	1	0	2	2	374	5.0015083122
1	1	0	1	1	87	3.2702443237
1	1	0	4	2	98	6.7650574256
1	1	0	4	1	237	6.9620176516
1	1	0	1	2	239	3.8186963969
1	1	0	1	2	302	3.7265457088
1	1	0	3	1	215	5.6975460054
1	1	0	3	3	13	5.2130013515
1	1	0	3	4	208	5.431784711
1	1	0	2	1	142	4.1907484551
1	1	0	3	4	321	6.0151535749
1	1	0	1	2	134	3.5651862024
1	1	0	1	4	191	3.6702653356
1	1	0	1	4	361	3.921834846
1	1	0	4	3	165	6.9490423574
1	1	0	2	4	196	4.6116798733
1	1	0	4	2	233	6.8369868806
1	1	0	4	4	300	7.3398885965
1	1	0	1	3	327	4.0174351394
1	1	0	4	3	375	7.2456581227
1	1	0	4	3	469	7.3892759397
1	1	0	2	3	112	4.3582562968
1	1	0	1	4	411	4.3077061717
1	1	0	2	2	143	4.2862442713
1	1	0	1	1	434	4.2654610479
1	1	0	4	3	472	7.3904616373
1	1	0	4	1	496	7.536219157
1	1	0	1	2	29	3.2221137336
1	1	0	2	1	325	4.7220672498
1	1	0	4	3	109	6.8687871821
1	1	0	1	4	173	3.5065695545
1	1	0	3	4	483	6.0068801912
1	1	0	2	4	391	4.823140711
1	1	0	4	1	51	6.9013464855
1	1	0	1	3	48	3.5773277793
1	1	0	3	4	250	5.6730584816
1	1	0	1	2	227	3.8271964703
1	1	0	3	3	414	5.9411227428
1	1	0	1	4	110	3.3447916096
1	1	0	4	4	328	6.9017715427
1	1	0	2	2	419	5.2423299643
1	1	0	1	3	235	3.464355754
1	1	0	3	1	321	5.7823052229
1	1	0	2	3	241	4.4233766903
1	1	0	4	1	499	7.2951790441
1	1	0	1	4	70	3.2542537295
1	1	0	4	4	345	7.1140739548
1	1	0	4	4	285	6.9790371683
1	1	0	3	3	261	5.6758273848
1	1	0	3	3	438	6.2980422097
1	1	0	2	2	177	4.6610858712
1	1	0	3	2	105	5.4679647714
1	1	0	1	4	430	3.9478166156
1	1	0	4	4	67	6.830112563
1	1	0	4	4	188	7.0459914123
1	1	0	2	3	483	5.2910206914
1	1	0	1	4	295	3.669187588
1	1	0	4	1	131	6.8881208353
1	1	0	3	1	231	5.4673849497
1	1	0	4	4	344	6.9601630707
1	1	0	3	3	332	6.0188472965
1	1	0	1	3	171	3.7545512923
1	1	0	1	1	283	3.8971342959
1	1	0	3	4	244	5.3566708925
1	1	0	2	4	440	4.9295334602
1	1	0	1	4	152	3.3425182326
1	1	0	4	4	445	7.4713421233
1	1	0	2	4	342	4.7105981457
1	1	0	1	2	51	3.3487653323
1	1	0	2	1	87	4.1358223829
1	1	0	4	3	417	7.0003592264
1	1	0	4	4	158	6.7193918495
1	1	0	1	2	296	3.9496778263
1	1	0	3	1	141	5.5144180708
1	1	0	4	2	313	6.9686927098
1	1	0	4	1	291	6.8572517775
1	1	0	3	2	361	5.8039278057
1	1	0	4	4	283	7.2575330817
1	1	0	2	2	473	5.0282200611
1	1	0	2	1	141	4.6287432141
1	1	0	4	1	252	6.8750852014
1	1	0	3	3	475	6.0797195313
1	1	0	4	1	73	6.364150635
1	1	0	3	4	482	6.0523514445
1	1	0	3	2	475	6.288543828
1	1	0	1	2	494	3.8864885099
1	1	0	3	2	210	5.5156812427
1	1	0	4	4	22	6.7197603815
1	1	0	1	3	159	3.5229060069
1	1	0	3	1	127	5.4981074175
1	1	0	2	4	173	4.7527734874
1	1	0	1	1	402	4.1286822781
1	1	0	1	2	279	3.6389399937
1	1	0	1	1	316	4.1750701564
1	1	0	2	4	185	4.2609459245
1	1	0	3	2	280	5.7138341774
1	1	0	4	1	131	6.8380058017
1	1	0	2	4	295	4.9487381846
1	1	0	4	2	495	7.6032520589
1	1	0	2	4	459	5.0615415745
1	1	0	1	3	350	4.1531104092
1	1	0	3	4	233	5.5401803498
1	1	0	2	2	183	4.6866410037
1	1	0	4	2	16	6.5596006798
1	1	0	1	3	459	4.360248534
1	1	0	2	2	192	4.3504284976
1	1	0	2	1	293	4.5560340804
1	1	0	1	2	273	3.6517442796
1	1	0	3	4	411	5.9687679966
1	1	0	4	4	342	7.0653730021
1	1	0	1	4	306	3.5599844995
1	1	0	4	4	283	7.1067307466
1	1	0	4	4	20	6.5911390295
1	1	0	4	4	146	6.7807787359
1	1	0	2	3	98	4.019410394
1	1	0	2	1	121	4.3983759825
1	1	0	2	3	164	4.3121508842
1	1	0	3	4	393	5.6578048397
1	1	0	3	4	223	5.6365578577
1	1	0	4	1	262	6.8876585913
1	1	0	3	4	266	5.6494940622
1	1	0	3	3	253	5.6568300624
1	1	0	1	3	383	3.6508237511
